student_id,gender,study_time_hours,attendance_percent,sleep_hours,parental_education,internet_access,extracurricular_activities,part_time_job,previous_grade,final_exam_score,final_grade,at_risk,academic_level,attendance_risk_level,sleep_deviation,deviation_bin,high_workload_low_sleep,engagement_score
943,Female,1.7,92.0,5.5,Masters,Yes,Yes,No,55.2,68.6,D,1,average,Healthy,2.0,2.0,0,0.6603011954665424
944,Male,4.4,93.5,7.8,Bachelors,Yes,Yes,No,85.3,96.4,A,0,excellent,Healthy,0.2999999999999998,0.0,0,0.7897841950007763
945,Male,5.8,82.1,7.9,Bachelors,Yes,Yes,Yes,68.9,95.7,A,0,excellent,Healthy,0.40000000000000036,0.0,0,0.7671169073125291
946,Male,5.3,84.3,4.9,High School,Yes,Yes,No,90.8,96.1,A,0,excellent,Healthy,2.5999999999999996,3.0,0,0.761411271541686
947,Male,3.2,69.8,8.7,Masters,Yes,No,No,43.1,70.4,C,0,average,Moderate,1.1999999999999993,1.0,0,0.22904052165812763
948,Female,5.7,81.4,7.5,Masters,Yes,No,No,72.3,85.8,B,0,excellent,Healthy,0.0,0.0,0,0.4242353671790095
949,Female,3.7,93.9,8.5,High School,No,No,No,93.0,100.0,A,0,excellent,Healthy,1.0,1.0,0,0.4286989597888527
950,Male,3.0,90.8,5.2,Bachelors,No,Yes,Yes,65.8,65.8,D,1,average,Healthy,2.3,2.0,1,0.7084691818040677
951,Male,2.6,90.0,5.2,,No,No,No,67.3,72.4,C,0,average,Healthy,2.3,2.0,0,0.3516922838068623
952,Female,3.0,85.5,6.6,Bachelors,Yes,No,No,73.5,83.6,B,0,excellent,Healthy,0.9000000000000004,1.0,0,0.33605030274802045
953,Male,2.9,85.1,7.4,Bachelors,Yes,Yes,Yes,63.3,89.5,B,0,excellent,Healthy,0.09999999999999964,0.0,0,0.6620478186616984
954,Female,3.8,78.4,9.0,,Yes,Yes,No,66.3,77.9,C,0,average,Healthy,1.5,2.0,0,0.6521114733736998
955,Male,3.7,92.0,7.6,Masters,Yes,Yes,No,65.9,100.0,A,0,excellent,Healthy,0.09999999999999964,0.0,0,0.7480204937121565
956,Male,3.5,89.2,6.5,Bachelors,Yes,Yes,No,62.5,88.3,B,0,excellent,Healthy,1.0,1.0,0,0.7185995963359727
957,Female,4.2,89.9,5.6,Masters,Yes,No,Yes,84.7,93.5,A,0,excellent,Healthy,1.9000000000000004,2.0,1,0.42113025927651
958,Male,5.3,79.7,8.3,PhD,Yes,No,No,75.5,89.0,B,0,excellent,Healthy,0.8000000000000007,1.0,0,0.39415463437354453
959,Female,4.9,63.5,5.6,Bachelors,Yes,Yes,No,73.0,87.6,B,0,excellent,Moderate,1.9000000000000004,2.0,0,0.5904750815090825
960,Male,1.3,96.0,8.8,Bachelors,Yes,No,No,79.7,80.5,B,0,excellent,Healthy,1.3000000000000007,1.0,0,0.33892252755783264
961,Male,0.5,80.2,6.5,Bachelors,Yes,No,No,66.8,75.4,C,0,average,Healthy,1.0,1.0,0,0.18731563421828912
962,Male,4.9,76.4,8.7,,Yes,No,No,60.7,80.7,B,0,excellent,Healthy,1.1999999999999993,1.0,0,0.352274491538581
963,Female,1.4,91.9,7.6,Masters,Yes,Yes,Yes,62.8,73.0,C,0,average,Healthy,0.09999999999999964,0.0,0,0.6464058376028567
964,Male,3.2,81.1,6.6,High School,Yes,No,No,70.0,78.4,C,0,average,Healthy,0.9000000000000004,1.0,0,0.3123738549914609
965,Male,1.7,95.6,6.2,PhD,Yes,Yes,No,57.3,69.5,D,1,average,Healthy,1.2999999999999998,1.0,0,0.6868498680329141
966,Male,0.8,91.2,6.4,Bachelors,Yes,No,No,64.0,76.2,C,0,average,Healthy,1.0999999999999996,1.0,0,0.28159447290793355
967,Male,4.3,91.8,7.3,High School,Yes,Yes,Yes,63.8,90.0,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.7728613569321534
968,Female,4.6,71.3,6.9,Bachelors,Yes,Yes,No,95.5,100.0,A,0,excellent,Moderate,0.5999999999999996,1.0,0,0.6348393106660456
969,Female,2.6,97.1,6.1,Bachelors,Yes,No,No,36.7,60.0,D,1,average,Healthy,1.4000000000000004,1.0,0,0.404052165812762
970,Male,0.5,87.6,6.6,PhD,Yes,Yes,No,67.8,78.3,C,0,average,Healthy,0.9000000000000004,1.0,0,0.575221238938053
971,Female,2.7,81.3,6.9,High School,Yes,Yes,Yes,90.7,100.0,A,0,excellent,Healthy,0.5999999999999996,1.0,1,0.625252290017078
972,Male,4.1,86.4,4.2,Masters,No,Yes,Yes,71.5,75.6,C,0,average,Healthy,3.3,3.0,1,0.7242664182580345
973,Male,1.3,67.2,7.3,Bachelors,Yes,No,No,79.0,84.1,B,0,excellent,Moderate,0.20000000000000018,0.0,0,0.12653314702685922
974,Male,3.8,89.1,5.6,High School,No,Yes,Yes,71.2,77.9,C,0,average,Healthy,1.9000000000000004,2.0,1,0.7310200279459712
975,Female,3.5,74.7,5.4,,Yes,No,No,62.0,67.9,D,1,average,Moderate,2.0999999999999996,2.0,0,0.27833410961030897
976,Female,4.4,71.5,4.8,Bachelors,Yes,Yes,Yes,43.1,67.0,D,1,average,Moderate,2.7,3.0,1,0.6275423070951716
977,Female,3.7,69.8,4.6,High School,No,Yes,No,72.5,80.9,B,0,excellent,Moderate,2.9000000000000004,3.0,0,0.5843036795528644
978,Female,2.0,96.1,5.2,Bachelors,Yes,Yes,No,60.7,72.1,C,0,average,Healthy,2.3,2.0,0,0.7036950784039746
979,Female,5.3,78.7,5.9,PhD,Yes,Yes,No,60.4,83.0,B,0,excellent,Healthy,1.5999999999999996,2.0,0,0.7201133364384412
980,Female,3.3,100.0,9.1,High School,Yes,Yes,No,64.0,93.9,A,0,excellent,Healthy,1.5999999999999996,2.0,0,0.7894736842105262
981,Female,3.5,79.6,6.2,High School,Yes,Yes,No,90.9,91.4,A,0,excellent,Healthy,1.2999999999999998,1.0,0,0.6478031361589814
982,Female,2.1,67.9,7.0,High School,No,No,Yes,98.9,79.7,C,0,average,Moderate,0.5,0.0,0,0.16678310821301046
983,Female,2.8,73.8,7.3,High School,Yes,No,Yes,72.6,77.7,C,0,average,Moderate,0.20000000000000018,0.0,0,0.24099518708275114
984,Male,2.2,97.4,7.0,Masters,Yes,Yes,No,64.4,85.0,B,0,excellent,Healthy,0.5,0.0,0,0.7220540288775036
985,Female,3.2,83.4,6.7,Bachelors,Yes,Yes,No,55.9,75.4,C,0,average,Healthy,0.7999999999999998,1.0,0,0.6626688402421984
986,Female,6.1,79.5,5.4,High School,Yes,No,No,75.6,96.4,A,0,excellent,Healthy,2.0999999999999996,2.0,0,0.42776742741810275
987,Female,1.4,86.6,8.5,High School,Yes,Yes,No,91.4,81.8,B,0,excellent,Healthy,1.0,1.0,0,0.6073202918801428
988,Female,1.1,90.0,9.0,High School,Yes,Yes,No,67.0,85.8,B,0,excellent,Healthy,1.5,2.0,0,0.6192361434559851
989,Female,5.7,96.2,4.8,,Yes,No,No,41.5,80.9,B,0,excellent,Healthy,2.7,3.0,0,0.5333799099518709
990,Female,3.2,99.5,5.6,High School,Yes,No,Yes,78.0,93.9,A,0,excellent,Healthy,1.9000000000000004,2.0,1,0.448067070330694
991,Female,2.5,81.4,6.5,,Yes,No,No,81.8,81.9,B,0,excellent,Healthy,1.0,1.0,0,0.28388448998602706
992,Female,5.1,71.7,5.6,Bachelors,Yes,Yes,No,51.0,80.4,B,0,excellent,Moderate,1.9000000000000004,2.0,0,0.6597189877348238
993,Female,2.6,80.9,7.4,High School,Yes,Yes,No,72.1,78.8,C,0,average,Healthy,0.09999999999999964,0.0,0,0.6179164725974228
994,Female,6.2,87.6,5.9,PhD,Yes,No,No,75.4,92.7,A,0,excellent,Healthy,1.5999999999999996,2.0,0,0.4918879056047198
995,Female,4.5,75.4,9.4,Bachelors,Yes,Yes,No,69.1,79.1,C,0,average,Healthy,1.9000000000000004,2.0,0,0.6606893339543549
996,Male,2.8,75.4,8.2,Masters,Yes,Yes,No,60.5,70.7,C,0,average,Healthy,0.6999999999999993,1.0,0,0.586127930445583
997,Male,6.7,88.4,7.1,,No,Yes,No,82.2,99.5,A,0,excellent,Healthy,0.40000000000000036,0.0,0,0.853050768514206
998,Female,2.6,84.5,8.0,High School,Yes,Yes,Yes,65.2,79.2,C,0,average,Healthy,0.5,0.0,0,0.6444651451637945
999,Female,4.6,85.3,8.1,High School,No,No,Yes,52.2,82.2,B,0,excellent,Healthy,0.5999999999999996,1.0,0,0.4047508150908244
1000,Male,3.9,77.4,6.1,Masters,Yes,No,No,45.4,70.4,C,0,average,Healthy,1.4000000000000004,1.0,0,0.31578947368421056
